                                                    
{'loss': 0.6938, 'grad_norm': 38.45811080932617, 'learning_rate': 4.3795620437956205e-09, 'rewards/chosen': 0.0014656067360192537, 'rewards/rejected': 0.010996627621352673, 'rewards/accuracies': 0.33125001192092896, 'rewards/margins': -0.009534835815429688, 'logps/chosen': -345.25, 'logps/rejected': -172.0, 'logits/chosen': -6.46875, 'logits/rejected': -6.346875190734863, 'epoch': 0.0}
{'loss': 0.1653, 'grad_norm': 27.768953323364258, 'learning_rate': 9.96473981677675e-07, 'rewards/chosen': -0.9458984136581421, 'rewards/rejected': -10.669530868530273, 'rewards/accuracies': 0.9312499761581421, 'rewards/margins': 9.717968940734863, 'logps/chosen': -184.5500030517578, 'logps/rejected': -249.25, 'logits/chosen': -9.506250381469727, 'logits/rejected': -8.918749809265137, 'epoch': 1.08}
{'loss': 0.1718, 'grad_norm': 41.40863037109375, 'learning_rate': 9.960315219953632e-07, 'rewards/chosen': -0.3045898377895355, 'rewards/rejected': -13.221094131469727, 'rewards/accuracies': 0.918749988079071, 'rewards/margins': 12.911718368530273, 'logps/chosen': -294.6000061035156, 'logps/rejected': -278.70001220703125, 'logits/chosen': -9.243749618530273, 'logits/rejected': -8.839062690734863, 'epoch': 1.08}
{'loss': 0.2011, 'grad_norm': 22.70721435546875, 'learning_rate': 9.955630400077872e-07, 'rewards/chosen': -0.8408203125, 'rewards/rejected': -14.340624809265137, 'rewards/accuracies': 0.887499988079071, 'rewards/margins': 13.512499809265137, 'logps/chosen': -249.77499389648438, 'logps/rejected': -267.04998779296875, 'logits/chosen': -9.365625381469727, 'logits/rejected': -8.879687309265137, 'epoch': 1.09}
{'loss': 0.2655, 'grad_norm': 15.537590026855469, 'learning_rate': 9.950685630470544e-07, 'rewards/chosen': -0.746386706829071, 'rewards/rejected': -11.157812118530273, 'rewards/accuracies': 0.875, 'rewards/margins': 10.420312881469727, 'logps/chosen': -258.07501220703125, 'logps/rejected': -260.42498779296875, 'logits/chosen': -9.337499618530273, 'logits/rejected': -8.918749809265137, 'epoch': 1.09}
{'loss': 0.1666, 'grad_norm': 10.41773509979248, 'learning_rate': 9.945481199618668e-07, 'rewards/chosen': -0.666699230670929, 'rewards/rejected': -12.770312309265137, 'rewards/accuracies': 0.9375, 'rewards/margins': 12.110937118530273, 'logps/chosen': -224.9250030517578, 'logps/rejected': -254.4250030517578, 'logits/chosen': -9.399999618530273, 'logits/rejected': -8.917187690734863, 'epoch': 1.1}
{'loss': 0.1274, 'grad_norm': 11.692730903625488, 'learning_rate': 9.94001741115838e-07, 'rewards/chosen': -0.4824462831020355, 'rewards/rejected': -12.028124809265137, 'rewards/accuracies': 0.956250011920929, 'rewards/margins': 11.542187690734863, 'logps/chosen': -240.375, 'logps/rejected': -263.5, 'logits/chosen': -9.731249809265137, 'logits/rejected': -9.234375, 'epoch': 1.1}
{'loss': 0.2235, 'grad_norm': 32.189876556396484, 'learning_rate': 9.93429458385722e-07, 'rewards/chosen': -0.20078125596046448, 'rewards/rejected': -11.078125, 'rewards/accuracies': 0.887499988079071, 'rewards/margins': 10.873437881469727, 'logps/chosen': -310.125, 'logps/rejected': -237.125, 'logits/chosen': -9.625, 'logits/rejected': -9.28125, 'epoch': 1.11}
{'loss': 0.2046, 'grad_norm': 17.41409683227539, 'learning_rate': 9.928313051595537e-07, 'rewards/chosen': 0.09326171875, 'rewards/rejected': -19.170312881469727, 'rewards/accuracies': 0.925000011920929, 'rewards/margins': 19.26953125, 'logps/chosen': -406.2250061035156, 'logps/rejected': -317.4750061035156, 'logits/chosen': -9.434374809265137, 'logits/rejected': -8.9453125, 'epoch': 1.11}
{'loss': 0.1725, 'grad_norm': 23.613941192626953, 'learning_rate': 9.922073163346996e-07, 'rewards/chosen': -0.11943359673023224, 'rewards/rejected': -14.264062881469727, 'rewards/accuracies': 0.949999988079071, 'rewards/margins': 14.139843940734863, 'logps/chosen': -307.6625061035156, 'logps/rejected': -251.5, 'logits/chosen': -9.409375190734863, 'logits/rejected': -9.040624618530273, 'epoch': 1.12}
{'loss': 0.1654, 'grad_norm': 28.93918800354004, 'learning_rate': 9.915575283158248e-07, 'rewards/chosen': -0.3221191465854645, 'rewards/rejected': -10.287500381469727, 'rewards/accuracies': 0.9312499761581421, 'rewards/margins': 9.967187881469727, 'logps/chosen': -232.0500030517578, 'logps/rejected': -220.72500610351562, 'logits/chosen': -9.553125381469727, 'logits/rejected': -8.931249618530273, 'epoch': 1.12}
{'loss': 0.1279, 'grad_norm': 37.90719985961914, 'learning_rate': 9.90881979012765e-07, 'rewards/chosen': -0.5770508050918579, 'rewards/rejected': -12.834375381469727, 'rewards/accuracies': 0.96875, 'rewards/margins': 12.263280868530273, 'logps/chosen': -244.27499389648438, 'logps/rejected': -269.0, 'logits/chosen': -9.703125, 'logits/rejected': -9.09375, 'epoch': 1.13}
{'loss': 0.1728, 'grad_norm': 29.491472244262695, 'learning_rate': 9.901807078383187e-07, 'rewards/chosen': 0.015429687686264515, 'rewards/rejected': -14.408594131469727, 'rewards/accuracies': 0.918749988079071, 'rewards/margins': 14.432812690734863, 'logps/chosen': -358.6499938964844, 'logps/rejected': -256.67498779296875, 'logits/chosen': -9.840624809265137, 'logits/rejected': -9.493749618530273, 'epoch': 1.13}
{'loss': 0.1893, 'grad_norm': 27.10539436340332, 'learning_rate': 9.894537557059449e-07, 'rewards/chosen': -0.27324217557907104, 'rewards/rejected': -10.28515625, 'rewards/accuracies': 0.9125000238418579, 'rewards/margins': 10.014843940734863, 'logps/chosen': -343.8500061035156, 'logps/rejected': -251.4499969482422, 'logits/chosen': -9.615625381469727, 'logits/rejected': -9.125, 'epoch': 1.14}
{'loss': 0.1915, 'grad_norm': 25.71548080444336, 'learning_rate': 9.88701165027378e-07, 'rewards/chosen': -0.18476562201976776, 'rewards/rejected': -11.617968559265137, 'rewards/accuracies': 0.893750011920929, 'rewards/margins': 11.434374809265137, 'logps/chosen': -356.7749938964844, 'logps/rejected': -264.6000061035156, 'logits/chosen': -9.417187690734863, 'logits/rejected': -9.237500190734863, 'epoch': 1.14}
{'loss': 0.1611, 'grad_norm': 18.75013542175293, 'learning_rate': 9.879229797101521e-07, 'rewards/chosen': -0.469482421875, 'rewards/rejected': -17.384374618530273, 'rewards/accuracies': 0.9312499761581421, 'rewards/margins': 16.91015625, 'logps/chosen': -360.17498779296875, 'logps/rejected': -320.6499938964844, 'logits/chosen': -9.265625, 'logits/rejected': -8.806249618530273, 'epoch': 1.15}
{'loss': 0.1824, 'grad_norm': 14.591367721557617, 'learning_rate': 9.871192451550404e-07, 'rewards/chosen': -0.835742175579071, 'rewards/rejected': -14.3046875, 'rewards/accuracies': 0.925000011920929, 'rewards/margins': 13.462499618530273, 'logps/chosen': -287.70001220703125, 'logps/rejected': -290.70001220703125, 'logits/chosen': -9.534375190734863, 'logits/rejected': -9.028124809265137, 'epoch': 1.15}
{'loss': 0.1966, 'grad_norm': 47.78227615356445, 'learning_rate': 9.862900082534055e-07, 'rewards/chosen': -0.367431640625, 'rewards/rejected': -17.607812881469727, 'rewards/accuracies': 0.918749988079071, 'rewards/margins': 17.232030868530273, 'logps/chosen': -344.2250061035156, 'logps/rejected': -318.75, 'logits/chosen': -9.667187690734863, 'logits/rejected': -9.234375, 'epoch': 1.16}
{'loss': 0.2039, 'grad_norm': 34.691200256347656, 'learning_rate': 9.854353173844647e-07, 'rewards/chosen': -0.552929699420929, 'rewards/rejected': -13.359375, 'rewards/accuracies': 0.90625, 'rewards/margins': 12.802343368530273, 'logps/chosen': -291.25, 'logps/rejected': -264.95001220703125, 'logits/chosen': -9.840624809265137, 'logits/rejected': -9.331250190734863, 'epoch': 1.16}
{'loss': 0.145, 'grad_norm': 45.654029846191406, 'learning_rate': 9.845552224124666e-07, 'rewards/chosen': 0.3121093809604645, 'rewards/rejected': -13.33203125, 'rewards/accuracies': 0.9624999761581421, 'rewards/margins': 13.643750190734863, 'logps/chosen': -394.92498779296875, 'logps/rejected': -259.57501220703125, 'logits/chosen': -9.685937881469727, 'logits/rejected': -9.409375190734863, 'epoch': 1.17}
{'loss': 0.1912, 'grad_norm': 14.097955703735352, 'learning_rate': 9.836497746837819e-07, 'rewards/chosen': -0.03652343899011612, 'rewards/rejected': -14.742968559265137, 'rewards/accuracies': 0.9375, 'rewards/margins': 14.712890625, 'logps/chosen': -360.04998779296875, 'logps/rejected': -277.8500061035156, 'logits/chosen': -9.4375, 'logits/rejected': -9.100000381469727, 'epoch': 1.17}
{'loss': 0.1658, 'grad_norm': 19.463979721069336, 'learning_rate': 9.827190270239086e-07, 'rewards/chosen': 0.28593748807907104, 'rewards/rejected': -13.142187118530273, 'rewards/accuracies': 0.9312499761581421, 'rewards/margins': 13.443750381469727, 'logps/chosen': -393.2250061035156, 'logps/rejected': -275.125, 'logits/chosen': -9.240625381469727, 'logits/rejected': -8.921875, 'epoch': 1.18}
{'loss': 0.2561, 'grad_norm': 25.896120071411133, 'learning_rate': 9.817630337343895e-07, 'rewards/chosen': -0.49072265625, 'rewards/rejected': -12.317187309265137, 'rewards/accuracies': 0.90625, 'rewards/margins': 11.827343940734863, 'logps/chosen': -394.79998779296875, 'logps/rejected': -286.45001220703125, 'logits/chosen': -9.146875381469727, 'logits/rejected': -8.865625381469727, 'epoch': 1.18}
{'loss': 0.1415, 'grad_norm': 25.790632247924805, 'learning_rate': 9.80781850589644e-07, 'rewards/chosen': 0.16938476264476776, 'rewards/rejected': -13.964062690734863, 'rewards/accuracies': 0.9437500238418579, 'rewards/margins': 14.125781059265137, 'logps/chosen': -325.0375061035156, 'logps/rejected': -279.07501220703125, 'logits/chosen': -9.340624809265137, 'logits/rejected': -8.868749618530273, 'epoch': 1.19}
{'loss': 0.2568, 'grad_norm': 66.01567077636719, 'learning_rate': 9.797755348337143e-07, 'rewards/chosen': 0.3179687559604645, 'rewards/rejected': -11.254687309265137, 'rewards/accuracies': 0.90625, 'rewards/margins': 11.567968368530273, 'logps/chosen': -403.54998779296875, 'logps/rejected': -248.5, 'logits/chosen': -9.162500381469727, 'logits/rejected': -8.978124618530273, 'epoch': 1.19}
{'loss': 0.1333, 'grad_norm': 16.07562255859375, 'learning_rate': 9.78744145176926e-07, 'rewards/chosen': -0.6087890863418579, 'rewards/rejected': -16.464061737060547, 'rewards/accuracies': 0.9375, 'rewards/margins': 15.859375, 'logps/chosen': -325.95001220703125, 'logps/rejected': -303.75, 'logits/chosen': -9.356249809265137, 'logits/rejected': -8.890625, 'epoch': 1.2}
{'loss': 0.1274, 'grad_norm': 40.48119354248047, 'learning_rate': 9.77687741792462e-07, 'rewards/chosen': -0.16611328721046448, 'rewards/rejected': -16.853124618530273, 'rewards/accuracies': 0.9437500238418579, 'rewards/margins': 16.666406631469727, 'logps/chosen': -430.1000061035156, 'logps/rejected': -303.6499938964844, 'logits/chosen': -9.385937690734863, 'logits/rejected': -9.193750381469727, 'epoch': 1.2}
{'loss': 0.1143, 'grad_norm': 20.705259323120117, 'learning_rate': 9.76606386312853e-07, 'rewards/chosen': -1.0753905773162842, 'rewards/rejected': -16.310937881469727, 'rewards/accuracies': 0.9750000238418579, 'rewards/margins': 15.22265625, 'logps/chosen': -285.6000061035156, 'logps/rejected': -300.8500061035156, 'logits/chosen': -9.981249809265137, 'logits/rejected': -9.515625, 'epoch': 1.21}
{'loss': 0.1452, 'grad_norm': 18.714567184448242, 'learning_rate': 9.75500141826381e-07, 'rewards/chosen': -1.2236328125, 'rewards/rejected': -20.0546875, 'rewards/accuracies': 0.9312499761581421, 'rewards/margins': 18.846874237060547, 'logps/chosen': -275.92498779296875, 'logps/rejected': -321.20001220703125, 'logits/chosen': -10.107812881469727, 'logits/rejected': -9.467187881469727, 'epoch': 1.21}
{'loss': 0.1923, 'grad_norm': 32.75901412963867, 'learning_rate': 9.74369072873398e-07, 'rewards/chosen': -1.42578125, 'rewards/rejected': -17.365625381469727, 'rewards/accuracies': 0.90625, 'rewards/margins': 15.943750381469727, 'logps/chosen': -258.07501220703125, 'logps/rejected': -301.29998779296875, 'logits/chosen': -10.412500381469727, 'logits/rejected': -9.631250381469727, 'epoch': 1.22}
{'loss': 0.0963, 'grad_norm': 31.808300018310547, 'learning_rate': 9.732132454425632e-07, 'rewards/chosen': -0.33891600370407104, 'rewards/rejected': -15.115625381469727, 'rewards/accuracies': 0.9624999761581421, 'rewards/margins': 14.765625, 'logps/chosen': -262.3500061035156, 'logps/rejected': -270.20001220703125, 'logits/chosen': -10.493749618530273, 'logits/rejected': -10.012499809265137, 'epoch': 1.22}
{'loss': 0.1758, 'grad_norm': 32.83298110961914, 'learning_rate': 9.72032726966989e-07, 'rewards/chosen': -1.6853516101837158, 'rewards/rejected': -17.375, 'rewards/accuracies': 0.9312499761581421, 'rewards/margins': 15.692187309265137, 'logps/chosen': -219.72500610351562, 'logps/rejected': -321.3999938964844, 'logits/chosen': -10.421875, 'logits/rejected': -9.815625190734863, 'epoch': 1.23}
{'loss': 0.2504, 'grad_norm': 13.00733757019043, 'learning_rate': 9.708275863203104e-07, 'rewards/chosen': -0.17304687201976776, 'rewards/rejected': -15.154687881469727, 'rewards/accuracies': 0.893750011920929, 'rewards/margins': 14.992968559265137, 'logps/chosen': -396.7250061035156, 'logps/rejected': -279.6000061035156, 'logits/chosen': -9.931249618530273, 'logits/rejected': -9.609375, 'epoch': 1.23}
{'loss': 0.1436, 'grad_norm': 21.835193634033203, 'learning_rate': 9.695978938126655e-07, 'rewards/chosen': -0.915820300579071, 'rewards/rejected': -11.783594131469727, 'rewards/accuracies': 0.9312499761581421, 'rewards/margins': 10.8671875, 'logps/chosen': -217.47500610351562, 'logps/rejected': -240.10000610351562, 'logits/chosen': -10.3125, 'logits/rejected': -9.793749809265137, 'epoch': 1.24}
{'loss': 0.1013, 'grad_norm': 5.511050701141357, 'learning_rate': 9.68343721186593e-07, 'rewards/chosen': -0.9306640625, 'rewards/rejected': -17.481250762939453, 'rewards/accuracies': 0.9624999761581421, 'rewards/margins': 16.564062118530273, 'logps/chosen': -285.67498779296875, 'logps/rejected': -313.29998779296875, 'logits/chosen': -10.137499809265137, 'logits/rejected': -9.709375381469727, 'epoch': 1.24}
{'loss': 0.186, 'grad_norm': 25.785072326660156, 'learning_rate': 9.670651416128475e-07, 'rewards/chosen': -1.0343749523162842, 'rewards/rejected': -16.361719131469727, 'rewards/accuracies': 0.8999999761581421, 'rewards/margins': 15.3125, 'logps/chosen': -289.7250061035156, 'logps/rejected': -287.0249938964844, 'logits/chosen': -10.350000381469727, 'logits/rejected': -9.934374809265137, 'epoch': 1.25}
{'loss': 0.1868, 'grad_norm': 35.90540313720703, 'learning_rate': 9.657622296861295e-07, 'rewards/chosen': -0.38300782442092896, 'rewards/rejected': -16.170312881469727, 'rewards/accuracies': 0.8999999761581421, 'rewards/margins': 15.7890625, 'logps/chosen': -357.45001220703125, 'logps/rejected': -289.7749938964844, 'logits/chosen': -10.125, 'logits/rejected': -9.612500190734863, 'epoch': 1.25}
{'loss': 0.1538, 'grad_norm': 20.410890579223633, 'learning_rate': 9.644350614207347e-07, 'rewards/chosen': -0.18710938096046448, 'rewards/rejected': -16.203907012939453, 'rewards/accuracies': 0.9437500238418579, 'rewards/margins': 16.024999618530273, 'logps/chosen': -325.54998779296875, 'logps/rejected': -294.1000061035156, 'logits/chosen': -10.065625190734863, 'logits/rejected': -9.643750190734863, 'epoch': 1.25}
{'loss': 0.1605, 'grad_norm': 31.483129501342773, 'learning_rate': 9.630837142461183e-07, 'rewards/chosen': -0.181640625, 'rewards/rejected': -13.337499618530273, 'rewards/accuracies': 0.9125000238418579, 'rewards/margins': 13.154687881469727, 'logps/chosen': -376.3500061035156, 'logps/rejected': -292.82501220703125, 'logits/chosen': -9.671875, 'logits/rejected': -9.315625190734863, 'epoch': 1.26}
{'loss': 0.1923, 'grad_norm': 27.309202194213867, 'learning_rate': 9.617082670023777e-07, 'rewards/chosen': -0.8021484613418579, 'rewards/rejected': -17.2265625, 'rewards/accuracies': 0.949999988079071, 'rewards/margins': 16.4140625, 'logps/chosen': -328.7250061035156, 'logps/rejected': -303.0249938964844, 'logits/chosen': -9.696874618530273, 'logits/rejected': -9.334375381469727, 'epoch': 1.26}
{'loss': 0.1268, 'grad_norm': 12.486231803894043, 'learning_rate': 9.603087999356533e-07, 'rewards/chosen': -1.158593773841858, 'rewards/rejected': -16.089061737060547, 'rewards/accuracies': 0.949999988079071, 'rewards/margins': 14.932812690734863, 'logps/chosen': -250.5124969482422, 'logps/rejected': -282.29998779296875, 'logits/chosen': -9.926562309265137, 'logits/rejected': -9.453125, 'epoch': 1.27}
{'loss': 0.1418, 'grad_norm': 20.445858001708984, 'learning_rate': 9.58885394693446e-07, 'rewards/chosen': -0.09042968600988388, 'rewards/rejected': -18.028125762939453, 'rewards/accuracies': 0.918749988079071, 'rewards/margins': 17.904687881469727, 'logps/chosen': -374.5249938964844, 'logps/rejected': -288.04998779296875, 'logits/chosen': -10.074999809265137, 'logits/rejected': -9.621874809265137, 'epoch': 1.27}
{'loss': 0.2151, 'grad_norm': 16.986717224121094, 'learning_rate': 9.574381343198544e-07, 'rewards/chosen': -1.4130859375, 'rewards/rejected': -17.087499618530273, 'rewards/accuracies': 0.8999999761581421, 'rewards/margins': 15.647656440734863, 'logps/chosen': -267.76251220703125, 'logps/rejected': -310.0, 'logits/chosen': -10.006250381469727, 'logits/rejected': -9.528124809265137, 'epoch': 1.28}
{'loss': 0.1475, 'grad_norm': 10.408552169799805, 'learning_rate': 9.559671032507305e-07, 'rewards/chosen': -0.2655273377895355, 'rewards/rejected': -23.122655868530273, 'rewards/accuracies': 0.956250011920929, 'rewards/margins': 22.847265243530273, 'logps/chosen': -481.48748779296875, 'logps/rejected': -365.75, 'logits/chosen': -9.623437881469727, 'logits/rejected': -9.46875, 'epoch': 1.28}
{'loss': 0.144, 'grad_norm': 26.099472045898438, 'learning_rate': 9.54472387308751e-07, 'rewards/chosen': -1.2848632335662842, 'rewards/rejected': -19.734375, 'rewards/accuracies': 0.925000011920929, 'rewards/margins': 18.424999237060547, 'logps/chosen': -267.86248779296875, 'logps/rejected': -349.07501220703125, 'logits/chosen': -10.03125, 'logits/rejected': -9.534375190734863, 'epoch': 1.29}
{'loss': 0.1359, 'grad_norm': 33.13630676269531, 'learning_rate': 9.529540736984135e-07, 'rewards/chosen': -0.46708983182907104, 'rewards/rejected': -22.201562881469727, 'rewards/accuracies': 0.9375, 'rewards/margins': 21.732812881469727, 'logps/chosen': -338.92498779296875, 'logps/rejected': -348.04998779296875, 'logits/chosen': -10.125, 'logits/rejected': -9.709375381469727, 'epoch': 1.29}
{'loss': 0.2023, 'grad_norm': 17.67490005493164, 'learning_rate': 9.514122510009464e-07, 'rewards/chosen': -1.4871094226837158, 'rewards/rejected': -19.701562881469727, 'rewards/accuracies': 0.9312499761581421, 'rewards/margins': 18.21484375, 'logps/chosen': -276.42498779296875, 'logps/rejected': -320.375, 'logits/chosen': -10.084375381469727, 'logits/rejected': -9.737500190734863, 'epoch': 1.3}
